ID,Adrenalgland1-1,Adrenalgland1-2,Adrenalgland1-3,Adrenalgland2-1,Adrenalgland2-2,Adrenalgland2-3,Adrenalgland3-1,Adrenalgland3-2,Adrenalgland3-3,Adrenalgland4-1,Adrenalgland4-2,Adrenalgland4-3,Brain1-1,Brain1-2,Brain1-3,Brain2-1,Brain2-2,Brain2-3,Brain3-1,Brain3-2,Brain3-3,Brain4-1,Brain4-2,Brain4-3,Brain5-1,Brain5-2,Brain5-3,Colon1-1,Colon1-2,Colon1-3,Colon2-1,Colon2-2,Colon2-3,Colon3-1,Colon3-2,Colon3-3,Colon4-1,Colon4-2,Colon4-3,Fat1-1,Fat1-2,Fat1-3,Fat2-1,Fat2-2,Fat2-3,Fat3-1,Fat3-2,Fat3-3,Fat4-1,Fat4-2,Fat4-3,Fat5-1,Fat5-2,Heart1-1,Heart1-2,Heart1-3,Heart2-1,Heart3-1,Heart3-2,Heart4-1,Heart4-2,Heart4-3,Intestine1-1,Intestine1-2,Intestine1-3,Intestine2-1,Intestine2-2,Intestine2-3,Intestine3-1,Intestine3-2,Intestine3-3,Intestine4-1,Intestine4-2,Intestine4-3,Intestine5-1,Intestine5-2,Intestine5-3,Kidney1-1,Kidney1-2,Kidney1-3,Kidney2-1,Kidney2-2,Kidney2-3,Kidney3-1,Kidney3-2,Kidney3-3,Kidney4-1,Kidney4-2,Kidney4-3,Liver1-1,Liver1-2,Liver1-3,Liver2-1,Liver2-2,Liver2-3,Liver3-1,Liver3-2,Liver3-3,Liver4-1,Liver4-2,Liver4-3,Liver5-1,Liver5-2,Liver5-3,Lung1-1,Lung1-2,Lung1-3,Lung2-1,Lung2-2,Lung2-3,Lung3-1,Lung3-2,Lung3-3,Lung4-1,Lung4-2,Lung4-3,Muscle1-1,Muscle1-2,Muscle1-3,Muscle2-1,Muscle2-2,Muscle2-3,Muscle3-1,Muscle3-2,Muscle3-3,Muscle4-1,Muscle4-2,Muscle4-3,Muscle5-1,Muscle5-2,Muscle5-3,Muscle6-1,Muscle6-2,Muscle6-3,Oesophagus1-1,Oesophagus1-2,Oesophagus1-3,Oesophagus2-1,Oesophagus2-2,Oesophagus2-3,Oesophagus3-1,Oesophagus3-2,Oesophagus3-3,Oesophagus4-1,Oesophagus4-2,Oesophagus4-3,Oesophagus5-1,Oesophagus5-2,Oesophagus5-3,Oesophagus6-1,Oesophagus6-2,Oesophagus6-3,Ovary1-1,Ovary1-2,Ovary1-3,Ovary2-1,Ovary2-2,Ovary2-3,Ovary3-1,Ovary3-2,Ovary3-3,Ovary4-1,Ovary4-2,Ovary4-3,Ovary5-1,Ovary5-2,Ovary5-3,Ovary6-1,Ovary6-2,Ovary6-3,Pancreas1-1,Pancreas1-2,Pancreas1-3,Pancreas2-1,Pancreas2-2,Pancreas2-3,Pancreas3-1,Pancreas3-2,Pancreas3-3,Prostate1-1,Prostate1-2,Prostate1-3,Prostate2-1,Prostate2-2,Prostate2-3,Prostate3-1,Prostate3-2,Prostate3-3,Spleen1-1,Spleen1-2,Spleen1-3,Spleen2-1,Spleen2-2,Spleen2-3,Spleen3-1,Spleen3-2,Spleen3-3,Stomach1-1,Stomach1-2,Stomach1-3,Stomach2-1,Stomach2-2,Stomach2-3,Stomach3-1,Stomach3-2,Stomach3-3,Testis1-1,Testis1-2,Testis1-3,Testis2-1,Testis2-2,Testis2-3,Urinarybladder1-1,Urinarybladder1-2,Urinarybladder1-3,Urinarybladder2-1,Urinarybladder2-2,Urinarybladder2-3
P07339_GSLSYLNVTR_7_01Y41Y41M(31M21M)61M(31M)61M,29.06870149,29.19317964,28.94754731,32.02538577,32.3438742,32.13241551,32.1824025,29.53419013,32.14065029,31.13447183,31.83649834,31.87177853,22.51434148,22.51434148,22.51434148,21.73290982,21.73290982,21.73290982,21.73290982,21.73290982,21.73290982,21.73290982,25.5012451,21.73290982,21.73290982,21.73290982,21.73290982,26.07212011,26.743614,26.82666714,27.58807969,27.24464503,27.54772914,27.24172472,27.24599702,27.54748,27.32099917,27.30757117,27.31122824,23.72392517,23.98248892,25.74546696,24.73213377,24.06393732,23.33347128,24.34053091,24.31134999,24.3430855,26.28205035,25.91032521,25.92908642,25.9118515,25.94647913,27.84174448,27.84174448,27.84174448,27.42798936,21.73290982,21.73290982,22.51434148,28.20942102,22.51434148,29.65732593,29.52646792,29.66045147,27.61207168,27.21857323,27.30566075,26.4007474,25.47822462,26.20934535,28.74619877,28.74455381,28.74383419,28.52555934,28.70751235,28.87997455,22.51434148,22.51434148,22.51434148,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,24.70312144,24.80596514,24.71543338,25.27299958,24.79972951,25.27299958,24.83370602,24.32227714,25.27299958,24.80630419,24.78442585,24.75112319,24.80738505,24.8064493,24.82967726,22.51434148,22.51434148,22.51434148,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,27.61461422,27.84174448,25.75360402,28.00134644,27.29590634,28.5594881,27.07817651,27.7458195,27.69206847,29.43612245,29.28567933,29.30995388,28.66872169,28.71497584,28.52797102,29.71887603,29.9911075,30.09925224,26.77618022,26.42449051,27.09548282,26.42108292,23.17977161,20.2439707,24.49173615,25.68919981,25.6217949,27.13448105,27.23360528,27.14752125,23.60657004,25.52604735,25.05847049,26.22380894,26.47820123,26.59048581,28.02637282,28.41462682,28.51436443,25.84541478,25.97662321,27.01318743,26.91697608,28.84050356,25.82753907,29.73342401,30.07154991,30.12412278,29.44534372,29.42647388,25.5012451,27.88217023,25.17161978,27.91545901,29.44119326,21.65797326,21.65797326,21.73290982,29.51612982,21.73290982,29.51612982,21.73290982,21.73290982,25.9373827,25.6766117,25.19137918,25.9081243,28.7840708,27.05778337,28.18001555,25.24373112,28.15704909,27.62386253,27.85038773,27.82896377,29.45415282,29.45181059,29.41197691,29.00985806,29.04219183,29.44741243,21.65797326,21.65797326,21.65797326,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,22.41938581,28.04901309,23.17410066,28.15522266,27.02038353,28.51805291,29.49903503,25.41554813,26.17554366,26.11261586,27.03363499,26.73928144,26.59751548
P07339_GSLSYLNVTR_7_01Y41Y41M(31M)61M(31M21M)61M,29.1647214,29.28919955,29.04356722,31.68761549,32.00610392,31.79464523,31.84463222,29.19641985,31.80288001,30.79670155,31.49872806,31.53400825,24.1404519,24.1404519,24.1404519,23.64132882,23.64132882,23.64132882,23.64132882,23.64132882,23.64132882,23.64132882,25.53600388,23.64132882,23.64132882,23.64132882,23.64132882,26.16814002,26.83963391,26.92268705,27.25030941,26.90687474,27.20995885,26.90395444,26.90822673,27.20970972,27.07344937,27.06002137,27.06367844,24.07138372,24.32994747,26.09292551,25.03277094,24.36457449,23.63410845,24.64116809,24.61198717,24.64372268,26.31680913,25.94508399,25.9638452,25.94661028,25.98123792,28.18920303,28.18920303,28.18920303,27.46274814,23.64132882,23.64132882,24.1404519,27.96187122,24.1404519,29.40977613,29.27891812,29.41290168,27.91270885,27.5192104,27.60629792,26.70138457,25.77886179,26.50998252,28.78095755,28.77931259,28.77859297,28.56031812,28.74227113,28.91473333,24.1404519,24.1404519,24.1404519,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,24.79914135,24.90198505,24.81145329,25.30775836,24.83448829,25.30775836,24.8684648,24.35703592,25.30775836,24.84106297,24.81918463,24.78588197,24.84214383,24.84120808,24.86443604,24.1404519,24.1404519,24.1404519,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,27.96207277,28.18920303,26.10106257,28.30198361,27.59654351,28.86012527,27.37881368,28.04645667,27.99270564,29.47088123,29.32043811,29.34471266,28.70348048,28.74973462,28.5627298,29.47132623,29.74355771,29.85170244,26.87220013,26.52051042,27.19150273,25.6722031,25.22394024,26.29800617,24.79237332,25.98983698,25.92243207,27.16923983,27.26836406,27.18228003,23.64132882,25.56080613,25.09322927,26.47336135,26.77358432,26.75886468,28.12239273,28.51064673,28.61038434,25.88017356,26.01138199,27.04794621,26.95173486,28.87526234,25.86229785,29.76818279,30.10630869,30.15888156,29.4801025,29.46123266,25.53600388,27.91692901,25.20637856,27.95021779,29.53721317,23.62765339,23.62765339,23.64132882,29.5508886,23.64132882,29.5508886,23.64132882,23.64132882,26.0334026,25.77263161,25.28739909,25.57035402,28.44630052,26.72001309,27.84224527,24.90596084,27.81927881,27.97132108,28.19784628,28.17642232,29.4889116,29.48656937,29.44673569,29.04461684,29.07695061,29.48217121,23.62765339,23.62765339,23.62765339,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,23.95527575,28.39647164,23.52155921,28.50268121,26.68261325,28.18028263,29.16126475,25.51156804,26.27156357,26.20863577,26.69586471,25.57516403,26.16902492
P02679_VDKDLQSLEDILHQVENK_17_01Y41Y41M(31M41Y41L)61M61Y41L32S,29.71475215,27.53412258,27.65617366,31.84240428,32.34928176,29.20188524,28.25131482,31.12278412,30.77283752,31.54417907,29.9897902,27.00064923,24.62624682,24.62624682,24.62624682,24.47220656,24.47220656,24.47220656,24.47220656,24.47220656,24.47220656,24.47220656,24.47220656,28.9830537,24.47220656,24.47220656,24.47220656,31.17264417,30.15550116,30.30546447,30.34295629,30.7376561,30.27009809,30.74101233,30.7361023,30.26964823,31.21370833,31.22914075,31.22493779,28.35712721,28.04434371,28.82031795,28.09336445,30.05947004,28.25989906,28.8473911,26.79009839,28.34369223,28.95901318,29.04030966,28.92637313,24.47220656,27.09178353,30.16904064,30.16904064,30.16904064,31.76133898,24.47220656,24.47220656,24.62624682,31.91537924,30.99988404,30.75711234,31.28792609,30.7577789,28.45812585,28.37420709,29.68948957,30.00873327,30.56507077,29.63789819,31.15144328,31.12659945,31.11573098,30.6036944,30.5671624,30.60394225,24.62624682,24.62624682,24.62624682,24.17157281,24.17157281,24.17157281,24.17157281,24.17157281,24.17157281,24.17157281,24.17157281,24.17157281,24.29403509,24.28949255,24.29349128,24.61029941,24.63120344,24.61029941,24.62970272,24.65229221,24.61029941,24.63091304,24.6318794,24.63335035,24.6308653,24.63090663,24.62988067,28.91597845,28.92443803,28.90144123,28.48893029,28.4795174,28.48210403,28.49493067,28.23553695,28.72823227,28.46433023,28.50444116,28.46895283,29.71725147,30.16904064,29.78660078,30.2740463,28.41750212,28.87882317,28.17736313,29.40166039,28.97726228,31.41456789,31.33474477,31.26419754,31.37663191,31.36832575,31.96279901,31.53602434,31.26957937,31.34222097,29.12228031,29.86403885,29.96405127,29.37160493,26.49376349,26.65667632,29.20811291,30.51321987,29.16884549,30.86331012,31.04551038,32.31045404,27.48456308,28.40329964,30.70060831,33.1021642,32.1819194,33.48241071,31.79292025,30.52304991,29.87012847,31.12574822,31.08618425,31.07778664,31.01495072,31.03528218,31.07121953,31.10510633,31.14810909,31.10099016,31.27141591,31.10912967,31.25980066,31.04208111,31.21458658,31.16081186,31.80565327,24.13408099,24.13408099,24.47220656,32.14377884,24.47220656,32.14377884,24.47220656,24.47220656,30.50771821,30.17424357,29.32367162,29.60404506,29.00649941,29.40080045,30.39206968,30.499961,31.19539991,29.56935112,29.33912036,30.39797176,31.78640561,31.787435,31.73035501,31.72693385,31.71702186,31.7228184,27.14517414,26.92248158,27.44717748,28.36435987,28.42469986,29.71827173,26.75134137,26.47641224,24.76652634,28.9079095,30.09345176,29.02506923,29.66063644,29.78335359,29.59094557,30.72746559,28.73625146,30.48910888,32.68670959,32.57921999,32.58564697
P43308_IAPASNVSHTVVLRPLK_6_01Y41Y41M(31M21M21M31G)61M(31M)61M,27.60356141,27.5566844,28.97265105,28.86505817,26.85786171,29.16682286,26.22788379,25.15266494,28.57336494,26.07415241,28.63811594,22.97308282,23.71523563,23.68266627,23.73310397,25.08134677,24.41571984,26.22893821,25.04225663,21.45947918,23.51084268,24.77047195,27.18932377,24.99372936,25.1980425,22.31422963,23.67553364,27.62035472,26.63143953,25.7610647,28.17253329,30.41477402,29.35294851,28.25767,29.76722271,24.8303253,30.50383986,32.05194871,31.09472298,27.68524424,27.35531092,23.26483378,27.50922424,27.13477035,26.74952661,26.08101872,28.14695937,27.78158816,30.89944073,30.16121011,27.25136111,24.99258854,29.0149702,29.12060409,29.13941696,30.02021985,28.82813664,28.07265847,25.67240545,26.47323622,30.92783888,26.59278789,28.361238,27.8429446,26.48674316,26.08443334,29.2494951,29.41303888,29.51166724,27.51593018,27.00632033,31.49495065,31.41319907,30.58712662,27.34831719,26.80843216,29.05579943,30.66530948,29.20441902,23.58441715,28.74581483,27.47545643,25.62345644,29.90541526,20.56124335,26.21566309,31.04497778,25.71081579,29.74391881,28.74181216,27.5499658,31.06008381,28.58221645,27.93831237,30.62473543,30.54236372,27.71463911,26.81364389,30.36880638,27.77912069,27.77720183,28.18353124,27.26647455,30.41817517,28.46325794,27.59315887,29.30021991,27.36116036,28.1536295,29.89453525,27.94921976,30.18299534,27.33896884,27.26012047,25.52154977,28.1378473,25.18398985,27.85093113,27.24960872,26.9353662,28.56603144,27.8093696,26.0090786,28.8329075,28.57680037,25.4496531,28.09232816,27.23824501,30.15860507,28.23387166,29.57286698,26.44564784,26.4629333,26.64648269,26.67601101,26.40651843,26.98325247,26.20737666,27.58107612,28.38641757,25.6538242,24.93961843,28.13244206,27.70454137,28.86025934,28.70290335,24.87134666,25.91267244,25.58859239,24.29022662,22.63249014,27.29377839,27.13762968,26.0617534,26.74413561,27.67568398,26.95393919,23.51180462,29.61141334,24.81092964,26.07021111,27.99205361,25.91374903,25.32793083,29.75332066,29.6339568,28.52425205,27.22353679,27.80484117,27.89940755,29.17318655,22.4171612,29.09262738,27.56416004,32.39568364,26.11392938,30.51332693,28.52833717,27.08961002,27.76290644,27.6243318,26.83452114,28.06747764,24.91236336,26.21046776,27.84841675,24.6422465,26.48161308,26.86671328,29.62686065,27.20396556,28.38833182,27.35810264,27.65226925,25.19812338,26.74250382,30.54050134,30.93267823,27.95349602,29.43191278,30.29495016,29.2430045,28.28356737,28.7555034,29.19122029,30.57475383,27.71300168,27.89382184,28.31141359,27.00984637,29.70935617,29.52545234,26.3624118,27.54123585,27.45366443,25.75040278,26.1110131,22.35968031
P43308_IAPASNVSHTVVLRPLK_6_01Y41Y41M(31M21M21M)61M(31M21M)61M,27.78697747,27.22929486,27.26599397,28.81902599,26.81182953,29.12079068,26.18185161,25.10663276,28.52733276,26.02812023,28.59208376,22.92705064,23.6859953,23.48309236,24.83278032,23.03561392,23.74077093,22.17859535,25.13031224,21.54753479,23.5471659,23.73488514,26.14179443,24.13493619,25.19074789,22.40228524,23.82391884,26.3959465,26.15883085,25.94448076,26.91551878,30.36874184,27.65283551,28.21163782,29.72119053,24.78429312,30.27599518,31.82410403,30.8668783,27.62118146,27.29124814,23.200771,27.32491912,26.95046523,26.56522149,26.74860244,27.96265425,27.59728304,26.4224304,29.95870425,27.94416444,25.08064415,29.50340554,29.05654131,29.07535418,29.95615707,28.91619225,25.54714029,25.76046106,28.84626551,30.6999942,28.35261546,28.13339332,27.61509992,26.25889848,29.20921798,29.06518998,29.22873376,29.32736212,27.33162506,26.82201521,31.58300626,31.50125468,30.67518223,27.4363728,26.89648777,29.14385504,30.4374648,28.97657434,24.4622209,28.69978265,27.42942425,25.57742426,27.75411426,20.51521117,29.24248417,30.9989456,25.66478361,29.69788663,28.92522822,27.73338186,31.24349987,28.67027206,28.02636798,30.71279104,30.63041933,27.80269472,26.9016995,30.45686199,27.8671763,27.86525744,28.27158685,27.35453016,30.50623078,25.19614885,27.36531419,29.07237523,24.76966382,27.44394352,29.84850307,29.64342681,30.13696316,27.29293666,27.21408829,25.47551759,27.98903967,25.11992707,27.78686835,26.79186771,28.552706,28.38172632,25.28608271,25.82477348,28.64860238,28.39249525,25.53770871,28.18038377,27.32630062,29.00283341,28.32192727,29.66092259,26.07974281,26.23508862,26.41863801,26.85942707,26.58993449,27.16666853,26.02307154,27.396771,28.20211245,25.46951908,24.75531331,27.94813694,27.79259698,27.53582183,28.79095896,24.78489228,26.00072805,25.676648,27.22324214,27.81777104,27.381834,27.32104574,23.84445785,26.92755167,27.76373959,27.0419948,23.59986023,29.69946895,25.36099158,26.15826672,25.32350458,26.00180464,25.41598644,29.84137627,29.72201241,28.61230766,27.3115924,27.89289678,27.98746316,29.35660261,22.60057726,29.27604344,25.82028939,32.48373925,26.20198499,26.52829257,27.00430039,27.17766563,27.9463225,23.79250269,27.0179372,28.02144546,24.86633118,26.16443558,27.80238457,24.59621432,25.04242606,26.8026505,29.56279787,27.13990278,28.47638743,27.44615825,27.82391008,25.28617899,26.83055943,30.62855695,31.11609429,28.13691208,26.73104863,30.24891798,29.19697232,28.23753519,27.81665582,29.14518811,29.8437561,27.6489389,27.82975906,28.24735081,26.96381419,29.66332399,27.91875274,26.54582786,27.72465191,27.63708049,25.7043706,26.06498092,26.03547345
P07339_GSLSYLNVTR_7_01Y41Y41M(31M21M)61M(31M21M)61M,29.12036796,25.69243864,27.05063158,31.28035831,31.5924386,30.31559755,28.29363412,31.40045301,31.54987544,31.64835097,30.84078177,30.92210663,23.10320143,23.10320143,23.10320143,22.49556558,22.49556558,22.49556558,22.49556558,22.49556558,22.49556558,22.49556558,29.15451465,25.71505881,22.49556558,22.49556558,22.49556558,27.18728658,26.40832513,26.66041716,26.94030741,27.18011383,26.81783097,27.18215296,27.17916979,26.81707475,27.47689645,27.48627267,27.48371909,26.5761343,23.73152054,23.86632011,25.05813245,24.42461863,24.96877403,22.04971351,24.60971622,21.82485534,25.03682972,25.22401677,25.18706679,25.08641928,25.16999146,24.62408027,24.62408027,24.62408027,25.4529287,22.49556558,22.49556558,23.10320143,26.06056455,23.10320143,28.31806051,28.21344274,28.32138121,26.84425478,26.42618647,26.59857451,24.89085623,22.75254526,24.97950455,27.60810807,27.60485191,27.60342742,27.71352496,27.53152906,27.71475972,23.10320143,23.10320143,23.10320143,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,25.51713587,25.52424728,25.51798721,25.50740829,25.47468273,25.50740829,25.47703213,25.44166798,25.50740829,25.47513736,25.47362452,25.47132171,25.47521209,25.47514739,25.47675355,23.10320143,23.10320143,23.10320143,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,28.30909083,24.62408027,24.75947399,28.93775314,28.38941859,28.89934885,28.00076636,28.58412426,28.60903454,29.59169548,29.61635223,29.56597273,28.01271266,28.12593115,25.38160658,29.27402087,30.01795265,30.09978024,25.22565372,24.81457645,26.15466658,25.97359297,23.99035527,26.00483196,24.56483075,21.7571119,22.42750572,25.75772677,26.00725886,25.19973779,24.21720009,22.50483039,25.4602899,22.49556558,24.15208408,24.14623996,29.03243284,29.13621252,28.75357535,25.69975722,26.46315508,26.83855506,28.6276521,27.87655072,27.32748856,28.9530214,29.33384446,29.40811146,28.89901024,28.99333425,29.15451465,28.48668235,25.61501329,28.40754884,25.36148665,22.53951725,22.53951725,22.49556558,25.31753498,22.49556558,25.31753498,22.49556558,22.49556558,25.44552884,25.05887399,25.47445424,26.47387687,26.05708553,26.05260835,25.99313182,26.01568383,25.97360661,27.62264318,27.62447918,27.92729522,27.88084688,27.94028467,28.56270494,27.90763356,27.82780223,28.4138163,22.53951725,22.53951725,22.53951725,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,22.8194075,26.47952523,26.55168,26.52511514,27.89528452,28.89928408,28.65974275,25.01392354,25.11234892,25.00011254,25.02081444,25.15246446,25.13055887
Q13510_TVLENSTSYEEAK_5_01Y41Y41M(31M)61M(31M)61M,29.84948451,29.47390636,29.41133896,29.07436254,29.37472153,29.62090934,28.75759921,23.77434167,28.60326831,26.70851739,28.07798193,27.99952367,25.28606716,25.1030067,25.53534413,25.06552926,25.79281363,24.94390509,25.97591107,21.44170612,25.27130204,25.77774175,26.64033961,25.45385031,26.68338252,25.81896935,23.35774089,29.09468307,29.52440687,29.6245113,28.20710558,27.05738926,27.95952484,29.36640562,28.60855991,28.41544184,31.39133837,31.73087482,28.28007396,29.08487005,28.5134433,28.60492504,27.75794437,25.80782748,27.53172541,27.94430252,26.23949647,26.13463245,30.10265634,29.98161174,29.97881099,28.78544533,29.06564405,26.78008314,24.27308803,26.39518848,23.45886792,28.96687505,29.34191267,27.84084458,23.99419028,26.18888928,28.46824927,28.87943948,28.58285475,28.95055385,28.84486488,27.83595172,26.14180033,24.73152223,27.43175337,30.37702883,29.53329219,28.39159535,28.15792752,29.14190506,28.39858943,26.09034776,26.08289022,23.1757364,25.98598521,22.85478149,25.49193548,27.20955029,25.73938571,25.7458855,23.23856174,25.0517474,24.80322425,26.38273987,26.28482582,25.32439976,27.52332821,26.88417878,26.71942531,27.65867652,28.91194761,29.02892721,28.81355738,29.03744802,28.68235604,26.97698223,26.71371917,27.24709679,25.83302496,27.75836936,29.08915495,27.06021494,25.91884446,28.32978875,24.81668342,28.23326511,27.38110142,28.18641101,27.6431992,28.44910499,21.77760685,28.33112966,21.77760685,23.05899533,23.05899533,23.05899533,23.05899533,23.05899533,23.05899533,21.44170612,21.44170612,21.44170612,21.44170612,21.44170612,21.44170612,21.39583715,21.39583715,21.39583715,22.46274256,25.01234275,23.71479902,25.72796833,25.84257722,25.56289947,25.75921486,26.44115497,25.97013327,23.64372272,24.91141554,24.19926608,21.98243774,23.25784095,23.61689857,24.1444323,24.28390468,24.07699824,27.49507243,27.5970012,27.34177211,24.22132643,24.76465645,25.39570613,26.9655765,23.48706401,30.27756744,27.35334902,26.75831102,27.60045847,26.28170373,27.11257298,27.41682434,23.43361385,25.26227009,25.44253444,24.17041449,25.91384729,26.20439326,26.17875703,27.11003727,24.25761274,26.78129462,22.42059456,26.90972726,25.23489328,25.87836762,25.92448757,26.05273249,23.68275626,26.74264025,24.90736939,25.54435105,26.09516056,25.85472505,27.28505033,27.34998305,29.78475688,30.68769254,30.48565389,29.72092619,29.49681212,29.71775235,27.24055345,27.19285289,27.31498742,26.626553,26.55888924,26.57185475,27.25679672,24.98740085,27.35407892,24.07905906,24.87242384,24.12306894,26.24143135,26.17799814,24.52999795,22.28352476,22.25330275,22.92288497,22.38264679,20.88125317,22.24289664
Q13510_TVLENSTSYEEAK_5_01Y41Y41M(31M21M)61M(31M)61M,29.13134696,28.73587123,28.53765405,27.36269323,27.60231158,25.29334506,26.95778355,26.73892422,26.78404105,28.66347841,27.23463575,23.35435521,24.49598289,24.45071354,24.83656767,25.48781959,25.14570835,25.73000177,25.65198965,21.5822889,24.85932826,25.32918179,26.56741719,24.94626879,26.65314573,25.65459073,20.15914078,27.29907882,26.35018033,27.53663302,25.6476651,25.65591324,25.66262608,25.70876954,25.65806653,25.64313232,28.61356285,26.04223409,26.49473049,26.60248354,25.18390005,26.4958749,27.0949915,25.75364452,26.91770458,26.80375284,26.26836257,25.20470439,27.01795396,26.4139036,25.72712311,26.25878028,27.26842558,25.16078467,25.13593165,25.22508945,26.22505278,26.69576506,26.29680954,25.01471031,25.31373701,25.25881901,25.49441015,25.8191685,22.91968321,26.18077131,25.12197277,27.88325451,24.32638712,24.08610236,26.57425199,24.96059383,24.98283636,23.93763955,25.18352936,25.88773362,25.11929888,25.8164032,24.69461129,25.94958742,25.06160256,24.89067847,24.80496556,26.59050387,25.02628971,22.98654087,24.78198441,25.66288503,24.67183881,23.98562574,23.12954116,23.67267813,23.08236095,21.78670317,23.29542304,24.09509813,24.82667912,23.65974042,23.77850402,23.20699811,22.73683078,23.58855938,23.61939486,24.09263201,28.86128845,27.91481351,29.25725652,26.62966689,26.66362371,23.37625777,23.91286694,27.45011643,24.50182626,27.06336642,26.94245359,25.82025722,19.23753191,27.82503392,19.23753191,21.75883414,21.75883414,21.75883414,21.75883414,21.75883414,21.75883414,20.15914078,20.15914078,20.15914078,20.15914078,20.15914078,20.15914078,19.45654575,19.45654575,19.45654575,19.76449199,20.70570794,22.25253848,24.78783648,23.92287109,25.19508605,22.70005009,23.41008043,24.06644818,24.10017026,24.70364198,25.2634189,21.10035673,22.29915156,22.34414234,23.53925599,23.2189263,24.02915358,27.33079578,27.31408192,26.97804667,28.04119867,27.07173174,26.46230866,28.08426027,25.8594065,27.66713371,27.35735388,25.06234965,27.90733553,27.49021165,27.30954413,27.67584476,27.37229893,26.26356988,27.3682618,21.0316327,22.56342768,23.72797,28.26403083,26.41074189,25.26632104,24.58313753,24.3402067,24.30575774,25.19638895,25.53011989,22.90649716,24.12448455,23.82041274,26.03829472,21.31927256,25.94237114,25.73184245,26.2897493,26.4322389,26.44339856,23.92036057,25.14260641,25.49958425,24.58762254,23.89012653,25.70306611,25.4895888,25.31880698,25.68501448,24.70235276,25.21677313,24.52204238,23.38625977,23.1895171,21.96618929,25.41026257,25.46230594,25.36236142,23.65062789,24.08190974,24.68985624,23.64626961,23.64743158,23.84624165,21.85587154,21.9135969,22.01840182
P46977_TILVDNNTWNNTHISR_10_01Y41Y41M(31M21M21M)61M(31M21M)61M21M,28.64332484,28.44334898,28.43530196,28.80784488,29.19028698,29.62972727,29.36971438,29.13052093,29.08253789,25.55652812,27.46237188,24.15626057,23.55973053,23.29171452,23.50312418,25.77396612,24.80228712,25.39444038,23.52028644,22.21278781,19.28261172,24.33517211,26.70427285,24.3863656,26.09134065,22.35308197,24.9510754,27.2878927,26.68793955,28.23352942,30.65047541,31.75346714,30.62816777,31.3393963,30.83704099,29.38470942,31.47449997,29.59807405,31.38022497,23.82423812,23.60696509,26.08866766,20.73433903,25.91616271,25.80215805,26.65589216,25.5737767,26.80861515,28.60655274,29.39014335,29.66123262,29.04509215,28.31125424,29.69346907,26.45478927,29.9416504,28.37209154,29.01081044,26.41680275,27.35114987,29.81524838,28.25833739,30.32099794,31.56280246,31.29980873,28.53032376,29.69591685,27.42101192,29.34961578,29.08564073,29.44485052,31.6664921,30.57293441,30.79044147,30.53140102,30.61397532,31.59054094,27.26320228,27.87759746,29.17232345,28.46494526,24.87945044,27.96750224,26.13019359,21.8502778,27.46254925,26.66900856,27.21924545,30.15817549,29.87656301,29.80009336,29.69875042,27.71947092,29.91620538,29.83035681,30.74213334,30.20173278,30.31126654,30.08797096,24.47229616,27.56609738,31.22245181,30.02775791,30.4599195,28.7871137,25.77999212,29.83020651,27.97252262,27.83626642,29.27571813,29.94204956,30.45726755,30.60877948,29.71731954,30.03996401,30.27199556,28.51667852,27.8609455,28.72134602,29.38923545,29.27777118,29.61937462,27.51847718,25.75180021,28.48734224,27.42962462,27.3138475,27.83739505,30.64400214,30.97783218,28.82213361,27.22192897,28.7447423,29.39773856,27.72283454,27.75178627,27.52554131,29.48398951,29.50283064,29.87440627,28.86757003,29.11017155,29.21726255,27.89487733,27.75717927,27.73258503,26.42973183,27.63642411,24.41328434,27.38134605,28.18665538,27.89417714,28.90782862,28.82961777,28.07298715,23.40877626,26.84102724,24.38208036,29.84268518,29.01663338,29.43053578,30.20397619,30.43998867,30.2669577,29.66195605,29.77297223,29.91224494,28.14533244,27.84877363,24.60153044,31.08627328,30.829433,30.86889516,31.11545104,30.89644306,28.98090611,32.22401448,32.61112198,32.82574711,28.01318425,27.55674542,27.45653232,27.41324258,28.4502754,28.36192339,27.57745834,25.91215775,26.01243831,29.09938708,29.04408013,29.24897318,29.40408878,29.34892935,29.19745246,29.41182179,29.18181272,29.26158973,29.49356808,30.09935735,29.92172,30.07101032,31.21593509,30.67989329,31.51327021,30.92220751,30.55664562,29.93191572,29.82527743,28.89802722,26.96505894,23.25121223,27.21935534,26.84227039,25.9060252,24.19971688,25.24434748,24.06498213,21.31764278
